cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
256,416,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,13.9463,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,281.5,951.58
256,424,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,16.3511,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,244.72,816.14
256,432,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,14.0366,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,290.45,955.96
256,440,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,13.6186,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,304.9,990.72
256,456,3072,1536,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,13.8104,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,311.6,987.64
256,4,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.5506,auto,0.0,3.69,929.8
256,8,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.5407,auto,0.0,7.39,939.95
256,16,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.3534,auto,0.0,15.42,997.33
256,72,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,211,1,6.2647,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,48.21,775.44
256,296,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,91,1,8.868,flydsl_gemm2_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,140.0,780.59
256,304,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,7.5545,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,168.78,926.06
256,312,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,7.9431,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,164.75,890.04
256,336,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,7.5014,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,187.87,971.94
256,512,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.2983,auto,0.0,258.79,1074.06
256,1,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,5.3382,auto,0.0,1.38,1377.88
256,1,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,227,8,6.4796,flydsl_gemm2_abf16_wbf16_bf16_t32x128x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,2.27,2268.11
256,2,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,237,8,6.8986,flydsl_gemm2_abf16_wbf16_bf16_t32x256x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,4.26,2132.73
256,16,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.4158,auto,0.0,31.67,2014.92
256,24,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.5691,auto,0.0,46.55,1991.42
256,24,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.3968,auto,0.0,61.83,2614.99
256,32,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,6.5764,auto,0.0,71.43,2311.96
256,40,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,7.9803,auto,0.0,73.58,1921.66
256,40,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,12.1517,auto,0.0,96.65,2476.81
256,48,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.5938,auto,0.0,81.99,1799.73
256,56,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.8118,auto,0.0,93.29,1770.08
256,56,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,12.6431,auto,0.0,130.04,2403.87
256,64,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.0737,auto,0.0,116.37,1948.13
256,72,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,11.3646,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,93.01,1395.54
256,80,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,11.4417,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,102.64,1397.59
256,88,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,211,1,7.2019,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,89.69,1206.86
256,88,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,11.327,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,114.05,1423.31
256,96,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,11.5201,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,122.33,1410.83
256,104,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,15.4702,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,197.38,2021.76
256,120,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,6.9667,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,126.43,1318.16
256,120,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,15.9439,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,220.98,1980.19
256,136,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,17.2568,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,231.39,1846.63
256,144,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,10.3748,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,203.76,1642.38
256,144,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,17.4208,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,242.69,1837.71
256,152,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,16.9128,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,263.87,1901.62
256,160,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,17.185,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,273.36,1880.08
256,168,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,10.5421,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,233.94,1653.62
256,168,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,17.6956,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,278.74,1834.17
256,176,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,8.2681,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,156.25,1214.72
256,176,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,11.5344,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,224.0,1522.72
256,176,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,17.4199,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,296.64,1871.66
256,184,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,11.3243,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,238.53,1562.54
256,184,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,17.2726,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,312.76,1896.16
256,192,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,11.2561,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,250.4,1583.66
256,192,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,9,1,17.9259,_ZN5aiter37bf16gemm_fp32bf16_tn_96x64_pf3_splitkE,0.0,314.47,1835.28
256,256,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,8.7892,auto,0.0,213.79,1282.5
256,1,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,36,8,6.0032,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k8_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,0.79,787.04
256,2,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,36,8,5.6343,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k8_block_m_warp1_block_n_warp4_async_copyTrue_b_to_ldsFalse_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,1.67,839.66
256,32,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,215,4,6.5514,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,23.05,750.25
256,40,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,215,4,6.9801,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,27.04,711.21
256,48,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,215,4,7.3909,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,30.64,678.33
256,56,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,215,4,7.7636,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,34.04,652.1
256,152,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,11.208,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,199.09,1531.98
256,160,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,12.0205,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,195.4,1439.33
256,264,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.0316,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,297.39,1458.41
256,272,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.1377,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,303.93,1456.61
256,296,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.164,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,330.09,1483.57
256,304,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.4057,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,332.9,1466.61
256,312,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.5965,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,336.87,1455.66
256,320,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.4864,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,348.32,1477.26
256,328,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.5958,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,354.16,1475.01
256,336,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.7168,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,359.6,1471.56
256,344,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,13.8203,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,365.4,1470.02
256,352,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,14.1414,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,365.41,1445.91
256,360,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,14.1018,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,374.76,1459.27
256,368,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,14.6026,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,369.95,1418.2
256,376,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,14.543,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,379.54,1433.02
256,408,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,8.3591,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,204.72,951.59
256,416,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,8.3326,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,209.4,963.47
256,464,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,9.6804,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,201.04,875.02
256,472,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,9.6761,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,204.6,883.03
256,480,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,8.7323,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,230.55,986.91
256,504,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,8.4812,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,249.25,1042.21
256,128,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,11.5909,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,60.79,641.74
256,200,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,8.505,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,172.6,1224.22
256,232,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,8.6378,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,197.14,1262.31
256,24,1536,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,215,4,6.8803,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,16.46,707.25
256,432,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,8.1125,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,223.35,1007.78
256,440,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,121,1,9.56,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,193.04,862.9
256,4,7168,1024,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,45,4,7.3877,flydsl_gemm2_abf16_wbf16_bf16_t32x128x64_split_k4_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,7.95,1995.96
256,184,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,271,1,7.7607,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,174.03,1309.97
256,216,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,91,1,9.8614,flydsl_gemm2_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,160.77,1080.76
256,48,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,277,8,12.0728,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,58.37,1281.1
