cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,64,9216,16384,torch.float8_e4m3fn,ck,114,0,56.6696,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,341.05,2703.8,0.0
256,64,10240,8192,torch.float8_e4m3fn,ck,114,0,25.5687,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,419.94,3352.58,0.0
256,64,12800,5120,torch.float8_e4m3fn,ck,119,0,21.9262,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,382.58,3078.6,0.0
256,64,13312,16384,torch.float8_e4m3fn,ck,114,0,60.16,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,464.05,3671.15,0.0
256,64,14336,8192,torch.float8_e4m3fn,ck,114,0,29.5848,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,508.11,4049.37,0.0
256,64,16384,2048,torch.float8_e4m3fn,ck,119,0,11.4341,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,375.63,3129.47,0.0
256,64,16384,4096,torch.float8_e4m3fn,ck,119,0,20.8735,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,411.52,3328.06,0.0
256,64,16384,6656,torch.float8_e4m3fn,ck,119,0,29.3009,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,476.39,3807.9,0.0
256,64,16384,8192,torch.float8_e4m3fn,ck,119,0,35.6664,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,481.68,3836.64,0.0
256,64,16384,13312,torch.float8_e4m3fn,ck,119,0,53.1879,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,524.88,4156.08,0.0
256,64,16384,26624,torch.float8_e4m3fn,ck,119,0,102.4795,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,544.84,4293.63,0.0
256,64,26624,16384,torch.float8_e4m3fn,cktile,24,0,83.214,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_64x128x256_1x4x1_16x16x128_default,670.98,5295.55,0.0
256,64,51200,5120,torch.float8_e4m3fn,ck,135,0,54.3316,a8w8_bpreshuffle_256x64x256x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,617.59,4951.54,0.0
